symmetry_angle,area_ratio,R_min,R_max,R_mean,R_median,R_std,G_min,G_max,G_mean,G_median,G_std,B_min,B_max,B_mean,B_median,B_std,circle_R_mean,circle_G_std,circle_B_median,aspect_ratio,eccentricity,compactness,roundness,orientation,solidity,edge_density,glcm_homogeneity,glcm_energy,inscribed_circle_radius,wings_body_ratio,central_rgb_variation,ID,bug_type,species
43.64465867698802,0.3846771099744245,3,193,59.27995171491021,49.0,40.58584645452308,0,182,40.5533088999144,33.0,31.240178397912853,0,208,49.027884431590586,42.0,32.39865906228563,24.176180021953897,23.391344255466205,20.0,1.2690518914843492,0.6156882394807456,77.17384276423734,0.1628319928651068,0.3801910445547903,0.6312500983647839,0.0138163232797282,0.9511082035211688,0.6229286801274805,102.1763181955584,13.67481749993754,42.69936787856015,62,Bee,Anthidium manicatum
45.0,0.4964169176706827,0,255,73.0190085830942,46.0,65.25463976448916,0,255,57.99138530382131,33.0,58.797617514820814,0,255,59.9767662339304,41.0,54.731540009823576,57.956103945306445,45.08378167035926,31.0,2.487880542261436,0.9156622497246606,34.111630899223734,0.368389616183527,1.068781649377862,0.8070946876562229,0.036427686437904,0.0,0.0,135.95955280891445,4.448996870135462,58.75932507268367,63,Bee,Anthidium manicatum
6.785268681830006,0.3811949658208782,1,187,67.26484174399792,69.0,44.36605732289278,0,185,50.05345592355841,41.0,35.2794171479545,0,196,55.19816431269373,49.0,35.77181740908694,20.173007878083432,14.603662219930882,18.0,1.2854275759886182,0.6283246294266233,63.11503002859234,0.1991026639560555,1.2907098738140073,0.6194915387210406,0.0199542695234916,0.9385239993550606,0.6336243689493479,111.0,15.319756390108612,27.4492329807664,64,Bee,Anthidium manicatum
-2.000242779534085,0.5063502488938053,2,202,59.47885162858333,51.0,41.52924318853662,0,177,39.97087426694976,31.0,31.198525113432456,0,225,52.61118639786452,43.0,38.92540580006507,21.999222966878964,19.54037016144449,18.0,1.380540636525282,0.6894283294460467,66.9681123007351,0.1876470783277735,0.594210046423364,0.6720176541295432,0.0192268443767226,0.9173291450262646,0.5119771308905509,151.4859729479928,7.127083353415218,41.6416454425644,65,Bee,Anthidium manicatum
6.9904104158209295,0.3972908811618489,0,255,91.45933148573748,93.0,66.04640040410699,0,255,72.9335169663377,66.0,58.18152926965298,0,255,70.81611802081925,57.0,59.954408305061946,46.48696299975168,45.44020200199821,29.0,1.3799441943534334,0.6890992378319251,84.29145273223602,0.1490823826975442,1.244621308390038,0.6175301507196831,0.0364962596147931,0.0,0.0,80.05623023850174,28.39039760463723,39.426242320960014,66,Bee,Anthidium manicatum
3.432021423825045,0.3483672873892514,0,255,110.33575888522968,99.0,59.10087198833934,0,255,89.91863375911366,85.0,54.38322765275496,0,255,88.1391178542194,74.0,55.414982527553725,97.480635551142,57.32271517835181,60.0,1.6819465505131062,0.8040592216046523,71.30729267470207,0.1762284072638391,-1.4028648044081369,0.5794030706785493,0.0498560655584212,0.0,0.0,82.03657720797473,18.87653685720144,53.9186683547852,67,Bee,Anthidium manicatum
45.0,0.4505161830357143,5,255,109.28607334922944,104.0,59.923689298199605,4,255,92.61858091020758,88.0,54.36656872153176,4,255,84.73291683440168,74.0,52.80507302480723,140.63869883567398,42.39546372165908,127.0,1.2332928025716627,0.5852714054420306,49.00287079137394,0.2564415188624265,-1.3168149774546885,0.730236379533874,0.0287362532670844,0.0,0.0,51.47815070493501,45.5472354167539,56.863502972888966,68,Bee,Anthidium manicatum
8.690238678751772,0.4671755322886656,0,232,63.17977607310057,52.0,46.06679906450284,1,253,61.18455167616147,56.0,41.13404586926272,0,255,54.62972154849869,48.0,44.47146614823877,60.35135238801486,45.768429975183686,45.0,1.510376237364461,0.7494272600633061,46.59690540321646,0.2696825144420803,0.2236490343376213,0.7133880129567906,0.019342818129502,0.9135991734045436,0.5674321070451899,223.14345161801185,1.7200526847480213,61.23151329875424,69,Bee,Xylocopa
42.41648504692262,0.6399298569192935,0,255,50.69719805233796,40.0,37.87117693518929,0,255,48.74256525868751,41.0,34.63127780344889,0,255,44.75581896787013,39.0,37.399605135251626,56.03550905648965,38.24003502276754,50.0,2.143632694582672,0.8845223427100165,44.04774707043722,0.2852897469254024,0.0538486760236868,0.7682958539183533,0.0245322256002549,0.8650793414541846,0.4082930617595945,168.5734261382855,3.1040547059544195,40.35924877158276,70,Bee,Xylocopa
12.448688803224252,0.4661844484629295,6,255,99.345234920481,93.0,50.06103383541019,4,255,73.5363047905353,66.0,45.85563568344358,0,255,54.45639182505818,44.0,42.749782532881866,93.74323463865012,41.49353393940591,23.0,2.0493268187780163,0.8728631307473066,43.2960198749641,0.2902430904884555,1.248396681838745,0.7025839309134886,0.0209666913783585,0.0,0.0,100.0,4.251858474123599,46.22421244006943,71,Hover fly,Eristalis
0.6159928080969747,0.4060939336075205,7,255,128.65015824573302,137.0,60.84687978631944,0,255,115.84637730304058,123.0,63.483965013848746,0,255,74.54777325647112,70.0,48.48574799265993,129.9245456237206,68.87365962026041,72.0,2.872696974371192,0.9374555737007474,56.77484325147015,0.2213369495130006,0.0672035419132001,0.6867189319257937,0.0336187176146682,0.0,0.0,160.17802595861892,1.1951807016159306,52.493783220210986,72,Hover fly,Eristalis
1.3301676419870478,0.4576321314316182,5,255,135.72293625581418,142.0,56.91482763043282,0,255,118.43931877554364,125.0,61.89142409699763,0,255,91.79726654590802,87.0,60.60547157580654,148.94705326592106,56.148001765968566,92.0,1.2473606697775657,0.5977363480585973,52.48754995634648,0.2394162163181656,0.7701696527652484,0.7122638451264895,0.0441850292420423,0.0,0.0,157.8923684032892,4.610885263704361,45.80928896284342,73,Hover fly,Eristalis
45.0,0.4750597371565113,6,255,128.26827255580005,130.0,47.53618934992456,3,255,108.82296005580008,108.0,53.56727055160387,1,255,76.27223406554542,69.0,45.67928054050975,146.47799018778548,46.98134100781756,82.0,1.416658613894905,0.7083250942309899,43.25262962265127,0.2905342570842953,1.0785726944023757,0.7382437411157204,0.0201421746567685,0.0,0.0,137.17871555019022,5.887320636501312,56.21552165767971,74,Hover fly,Eristalis
13.29387596007976,0.5075959488272921,12,255,105.55332108164872,90.0,59.65607774506151,6,255,81.65403868031855,67.0,54.494725307105824,2,255,78.60267786820688,65.0,53.323136286219366,67.02364066193853,26.070540420305395,31.0,2.2389279426032327,0.8947125942188918,61.67693701839757,0.2037450499626912,1.0202467252758494,0.75111414936832,0.0394155793643946,0.0,0.0,28.46049894151541,43.90527246200218,62.69871892895744,75,Bee,Macropis fulvipes ?
41.0702087896007,0.5470828789531079,5,255,110.83375068520456,111.0,61.55467502324706,0,255,90.53487068321124,96.0,58.38615622612765,0,255,64.45392933672198,60.0,49.203196265409794,116.51866674026644,62.376949368753,44.0,2.0261419826056914,0.8697180892719815,34.042395050836404,0.3691388515876594,0.3236743724095533,0.7890937778793621,0.0424032303801046,0.0,0.0,186.0,1.954110064076831,43.84132519125939,76,Hover fly,Eristalis
1.5203998110892376,0.3550591900311526,0,255,84.87350331362124,74.0,56.43332910992632,0,255,68.95140997069507,57.0,53.60675619955159,0,255,67.02446756862676,52.0,53.4191565666186,0.0,0.0,0.0,1.380335948425743,0.6893154569751152,64.57314547407609,0.1946067598550568,1.2148376983768618,0.5800085494442861,0.0657323577991264,0.0,0.0,0.0,0.0,65.23827361501326,77,Bee,Macropis fulvipes ?
45.0,0.3283677732610659,0,255,84.15991308534143,72.0,60.52150962836234,1,255,73.16555909938876,55.0,57.559225680650094,0,255,44.343848058390144,30.0,40.83407674502841,96.12848083815824,48.86872401678915,49.0,1.2216394959572894,0.5744038016515647,98.50173706061538,0.1275751168390681,1.436132676970994,0.5221362875315896,0.0269864677640873,0.0,0.0,34.0,127.1180770615388,47.16683229572781,78,Wasp,Vespula germanica
22.527068925104874,0.4525629231241007,4,255,85.31110408902556,86.0,60.530344353891365,3,255,65.12718263792969,59.0,48.82967500486502,0,255,44.00724179719059,26.0,44.88349078717169,138.2982456140351,16.051394833002806,17.0,2.082641028042416,0.8771811653159902,89.23473751045874,0.1408237527777378,1.301108212609975,0.6445765929210973,0.0163515340473652,0.0,0.0,4.242640687119285,5427.386063448104,39.75138392499782,79,Wasp,Vespula germanica
14.697664694875924,0.4697944395149364,2,255,76.4423939560872,70.0,57.97136115149376,0,255,59.143382256499045,46.0,49.17503235619132,0,255,43.44553854830671,21.0,48.38407487797402,113.07075108946424,55.4264509174909,123.0,2.158066634966949,0.886160869867615,73.40563450986215,0.1711908179564998,1.3416238077424478,0.6802948104789778,0.0229074242294001,0.0,0.0,35.22782990761707,77.22266669596962,53.305909282896295,80,Wasp,Vespula germanica
3.403662068516266,0.4668707686180804,3,255,88.07583835368129,87.0,60.10431053778659,2,255,68.71823585861279,58.0,52.77086648873588,0,255,48.51553553340087,25.0,49.50977707982406,93.76716555376468,47.06824513646791,26.0,2.632333213025805,0.925031210584724,86.66778216079146,0.1449947177723466,1.494142060052336,0.635985732110888,0.0174705490586258,0.9360076579307558,0.5732936638864129,83.15046602394962,16.270866459789882,42.993898082547965,81,Wasp,Vespula germanica
0.0544154619333445,0.1966079338196977,0,255,112.94482970687385,116.0,56.71495982213772,0,255,96.30270307206813,96.0,53.95494139550035,0,243,75.13899782992223,65.0,50.73854161327515,42.475,14.146995994193333,32.0,2.307739600218756,0.9012379921011016,168.69677945208426,0.0744908744267311,-1.2504994299382728,0.3314127445113616,0.0304211141871239,0.9569850907303642,0.8033036906330301,17.46424919657298,1007.0133111771175,68.34433418487748,82,Dragonfly,Aeshnidae
0.0228298184384624,0.4974256303026443,1,255,93.7656948629336,66.0,78.5587675342281,0,242,83.5069122211484,54.0,72.62943819410299,0,234,61.49863658227139,40.0,53.19102758397679,100.60579636148658,68.13447549175183,54.0,2.064516390621069,0.8748605139282498,33.036738324827354,0.3803756439513719,-1.4479190574212637,0.7691846603756004,0.0186487179866178,0.929103761909898,0.5463301145715319,670.9135562797937,2.1814992684748464,38.880212638324544,83,Butterfly,Papilio machaon
0.1381010427761693,0.5263059049615654,3,255,100.18287096586808,95.0,69.51829678158431,1,243,84.79046579753201,69.0,65.67095152522523,0,255,82.13378505099458,66.0,66.8795716506481,85.29526575342466,59.40381309389475,54.0,1.6333528269032598,0.7906738468949993,27.88706195589992,0.4506165129274428,0.6108208436505346,0.855377385946606,0.0285248405509839,0.8800167904415298,0.5001164812039305,170.41713528867922,1.6415051452933909,67.98993374526687,84,Bumblebee,Bombus hortorum
16.084367546143085,0.495735937984108,4,233,77.70762706514397,75.0,52.79319289019303,0,174,22.57122971155849,13.0,25.339552234146407,0,159,22.7366929603606,13.0,25.44077765359091,43.87552565180824,14.672801174820918,9.0,1.1316096610176098,0.4680595154266184,61.70219643535526,0.2036616415677329,-1.450467314023811,0.7290639713903042,0.0093444283040293,0.9527959484201468,0.5530314275144032,307.59226258148954,3.263366843978818,42.64894381399207,85,Bumblebee,Bombus hortorum x2
0.8335682986064984,0.4860016074709124,2,255,91.79119826222774,86.0,66.16599037677628,1,255,73.792719141089,61.0,58.68186080433406,0,255,61.99315850609336,45.0,55.982204886129935,77.37386909274703,54.69345441128892,22.0,1.8894868649921908,0.8484695379047517,44.3226515013768,0.2835202811359068,0.9982460037715012,0.8041447660059527,0.0189649028282423,0.0,0.0,209.95475703112805,3.4013286583153595,42.00046670974295,86,Bumblebee,Bombus hortorum
4.428340201119933,0.7554145549572379,0,255,67.63741073183516,44.0,64.11920735358866,0,255,52.78134868636572,27.0,59.016757562236094,0,255,37.9847687217454,18.0,54.78764322695573,30.140032823898835,30.132843572538075,12.0,2.0254379928712405,0.8696207184356508,25.81248760245649,0.4868329937004318,-1.499220425110324,0.8813780518790567,0.021434850194376,0.0,0.0,183.1747799234381,4.791868140342977,62.51098087751026,87,Bumblebee,Bombus hortorum
11.435250622231935,0.5830437944408533,5,249,90.54806037718416,88.0,57.64051144793565,0,210,39.04691608248931,31.0,34.50137443299979,0,176,39.15233555455466,25.0,36.03608649438299,57.55858985382631,18.804825472580248,12.0,1.1729284429699425,0.5226180559348039,35.025343747907314,0.3587793657302788,1.4260125245482425,0.8281141909877744,0.0115289835109834,0.9309729753498976,0.4620629618795215,235.6459208218976,4.956268198909021,67.4426730698684,88,Bumblebee,Bombus hortorum x2
42.76709058177271,0.5305457495364427,0,200,81.51463298859942,91.0,54.26400797878663,0,184,70.09355283166288,69.0,51.06557496605097,0,193,65.46795738853557,51.0,50.652295073106345,84.54372678376059,49.88554739130255,52.0,1.2195377716958062,0.5723881579151424,35.137856947297685,0.3576305360115481,0.1652138688214268,0.805469088349935,0.0103239960577854,0.9442908299554954,0.5029893369763205,220.43593173527768,2.118876147725586,39.75900523787089,89,Bumblebee,Bombus hortorum
-0.6180997413491286,0.6058200245700246,1,255,81.16849171546137,74.0,49.59129829258736,1,255,59.108829096009394,50.0,42.399479161628,0,255,57.07836725727274,45.0,44.602700205003934,61.13461307257644,40.86127152925724,45.0,1.291264197972472,0.6326536632853459,61.567290159659485,0.2041079050543139,-1.4532512578653674,0.7625149793188759,0.0255316012006449,0.0,0.0,126.03570922560004,8.48641610563681,35.53090099603344,90,Bumblebee,Bombus pascuorum
-45.0,0.5268852386039886,3,255,89.4987675260541,80.0,64.29633802438006,0,255,71.18484257706395,55.0,57.53409804531566,0,255,55.7479965697726,41.0,50.37184084880473,62.59120126282557,36.70403702210815,29.0,1.9418592214775112,0.8572079664506457,27.4788952842451,0.4573098912591309,0.8638306258467272,0.8677128236708601,0.0191807461061313,0.0,0.0,317.52165280497013,1.989486131622327,52.21237483251237,91,Bumblebee,Bombus hortorum
16.332337207402144,0.3911180683210784,2,230,81.0776030255927,84.0,53.409697245301096,2,215,68.28644480618827,66.0,48.60526503889549,0,255,71.70087634480986,62.0,57.075468764059096,64.31549289091092,47.07096404399272,36.0,1.2322594869326693,0.5843282717810251,42.40005788215211,0.2963762608364,0.0948330299214295,0.709180644332492,0.0134619757042849,0.9511045801928742,0.631153130075835,327.6049450176233,1.423188691439483,54.272125835052975,92,Bumblebee,Bombus hortorum
-41.49980774685811,0.6227900256849315,1,236,75.54917430640879,68.0,51.2400177459449,0,218,56.114034428243706,45.0,44.06745153207635,0,255,42.42026171307792,30.0,40.30506630148734,72.7438536418334,38.42715607768139,27.0,1.3959621567209095,0.6977392796976678,22.750451953506733,0.5523569659205035,0.5421834963897295,0.9150191141641362,0.0132053482871715,0.9216996590910386,0.4354447713125388,360.76030823803217,1.277231012279734,44.36309580547948,93,Bumblebee,Bombus hortorum
45.0,0.3946909064807353,3,255,96.47354199388278,92.0,61.5298811440729,0,255,83.47353476068447,68.0,61.691174329014736,0,255,44.74754587914359,37.0,38.58219514611079,59.443801223533406,33.6827735592468,25.0,1.5301490970986784,0.7568996767274196,57.7466722035804,0.2176120308726644,-1.331842682343006,0.6240114413274106,0.0187740199116078,0.0,0.0,300.10831378020833,2.42028063568784,63.64582418915512,94,Bumblebee,Bombus hortorum
-45.0,0.5915127414602205,0,255,71.71341695446867,55.0,62.06717409062754,0,255,54.98213657670332,38.0,50.52922798857918,0,255,31.641768670614216,21.0,31.17620335523289,27.24703839699603,16.4440810116752,12.0,2.024512083535379,0.8694924819432427,29.971808552800304,0.4192730175832209,-0.9307053404498205,0.8557676651552008,0.0192401317652142,0.0,0.0,276.81221071332817,1.881982902165238,54.83847185638365,95,Bumblebee,Bombus hortorum
-2.315801692743551,0.6304126381215469,2,255,105.84271684901933,107.0,64.73697664056229,2,255,87.9574906084964,90.0,56.50285266766687,0,255,64.019556693643,53.0,50.846824559479096,92.3808169036373,55.91180895922922,43.0,1.5932607793779932,0.7785007753741521,28.811710227287627,0.4361549701571529,1.5168401598584624,0.9000086270288923,0.025577809814141,0.0,0.0,304.1792234851026,2.014780791138872,60.89449855081106,96,Bumblebee,Bombus hortorum
45.0,0.6567683313695278,3,255,100.59977207645466,93.0,71.1289928934385,0,255,81.1874935310252,66.0,66.11335605476242,0,255,70.2089996377374,49.0,65.63988891007811,80.61320409321398,52.54272101374116,41.0,1.8931019684074613,0.8490991118504082,25.671650052797624,0.4895038140717302,-1.5557194153425618,0.8809443302572442,0.0479190507644587,0.0,0.0,323.0,1.8298334372514888,56.723314597312445,97,Bumblebee,Bombus hortorum
33.98795609966039,0.5504409722222222,0,174,53.36859809370013,29.0,50.0597273037601,0,170,49.71052722880014,21.0,51.0711290980852,0,196,40.64542633116125,14.0,45.36482638558493,19.805234652223792,22.471034505745347,7.0,1.5532160404230289,0.7651724010572547,62.43014372415117,0.2012869082903914,1.162017566234358,0.7242114976975367,0.0085083641253513,0.9555276252176478,0.5838660351029877,218.4490787346104,3.22973271811046,57.55092153923249,98,Bumblebee,Bombus hortorum
0.0317079721045988,0.6749610187110187,0,255,60.03841173585615,53.0,44.533548857686455,0,255,44.70160288583621,31.0,37.34834650680289,0,255,34.32901787146662,21.0,32.72125957511559,43.209899065137385,35.65532769064081,10.0,1.5627722670445248,0.7684677670809532,29.619226030009724,0.4242639764329806,-0.0494281923613495,0.8551463548714894,0.0091232406782975,0.9363265092383244,0.4415683443619779,317.57361351346555,1.754319635859377,32.3292810835237,99,Bumblebee,Bombus hortorum
0.0585997008710078,0.5666517590936195,1,255,57.15088231038384,35.0,51.68615609291158,1,255,48.67015962484544,27.0,46.36411961900147,0,255,43.05535075372919,22.0,44.3313830106659,22.38473603536164,15.625258010102486,8.0,1.2548035049527175,0.6040617358653694,38.92400177980265,0.3228437478101175,-0.8866246182422152,0.7930647777714026,0.0134436159370527,0.0,0.0,231.4584195919431,2.6135447583617326,30.791218867175274,100,Bumblebee,Bombus hortorum
13.063192374624489,0.5529207282110091,0,255,79.70279900445274,75.0,58.74918258336516,0,255,64.67220342608256,53.0,52.89373196272036,0,255,56.63262945031013,40.0,51.07557512996772,65.99574283023988,50.59058418439972,15.0,1.4113238078690846,0.7056559748746194,41.721504852826506,0.3011964850905381,0.0224661830639474,0.7592116917626218,0.0204253763621317,0.0,0.0,282.46238687655386,1.4621709549232826,52.8805962319939,101,Bumblebee,Bombus hortorum
45.0,0.496094525511217,0,255,68.93065812099421,52.0,60.17033040059961,0,255,56.02605127403471,38.0,52.410673627679216,0,255,50.024087853681415,30.0,52.49578259827528,18.047027836595568,19.49089086529893,10.0,1.6312654524004366,0.7900666033300172,39.135642831650415,0.3210978459818805,0.6470641553059066,0.7713325230543658,0.0139914515163898,0.9370400796295316,0.5752068518844805,175.54771431152272,5.607483992334455,45.96765557811374,102,Bumblebee,Bombus hortorum
0.0280086812026859,0.5025848765432098,0,255,81.31879203547662,83.0,59.19534254199195,1,255,66.790238912082,59.0,52.096450959956506,0,255,58.255952134915056,45.0,50.06910933359936,56.65695267927061,48.58337479782423,14.0,1.4451947114272208,0.7219470706784438,33.860698141545825,0.3711196550593474,1.2844258654098455,0.7845772527217976,0.0125945888315062,0.9397286662657126,0.5577179990057581,292.1592031752552,1.5261477106792007,43.42676588019645,103,Bumblebee,Bombus hortorum
45.0,0.4415952144746787,2,250,76.42868389909269,57.0,62.1324429509921,1,240,70.00845463115877,44.0,62.867982007312726,0,249,60.49168744943602,40.0,56.42238608004767,18.352768996604613,16.59862262180558,10.0,1.6915416563603904,0.806542075397353,45.35016767438285,0.2770964531947606,-0.987545680445326,0.7176253965969136,0.0171934475297202,0.9337531268724668,0.5909473155526228,156.42570121306792,6.782480936255063,71.49096850681933,104,Bumblebee,Bombus hortorum
-4.9345576803425,0.7346577294885566,3,255,80.15438618071909,66.0,61.540598009130775,0,255,61.10296980986188,42.0,57.11019665722768,0,255,53.9687800934875,31.0,57.55921620406462,59.758748398834165,32.02826527947212,23.0,1.648686706127199,0.7950503968592801,21.27395145807124,0.5906928310486274,-0.1137188335014496,0.9243989603638726,0.0200664468991754,0.0,0.0,261.8854711510358,1.641103228621077,69.4785229480965,105,Bumblebee,Bombus hortorum
44.34498322134748,0.5051783198873095,0,255,68.10974772519633,65.0,45.03107665558895,0,255,51.90527416467308,48.0,37.10612303639808,0,255,40.52337119831852,36.0,30.68919980365564,50.58994415854593,32.50893940862322,18.0,1.1978453303348744,0.550504307050887,43.91985364189851,0.2861205029693257,1.5035787484795626,0.7347364009917702,0.0224465306012489,0.0,0.0,269.58486604407153,2.3174200626398846,42.9863897612673,106,Bumblebee,Bombus hortorum
-0.1809635290997504,0.6726313826259946,6,255,108.29329181878398,110.0,59.5003464282658,0,255,83.63727914105704,83.0,52.28753962568955,0,255,64.08316581172882,59.0,39.56756179279164,97.19149055583334,51.05099995677511,37.0,1.1221914563379438,0.4537804102849603,33.404804683314595,0.3761845259534166,-0.7980694936802141,0.7801773867897318,0.029207684717895,0.0,0.0,249.7779013443744,1.6496623291148302,52.780010606022245,107,Bumblebee,Bombus hortorum
38.341378787787285,0.5838610009154714,1,255,71.41703143544682,70.0,45.57685407761529,0,255,54.89458726684742,47.0,39.86674625630141,0,255,52.6194318317926,41.0,43.66181756538147,49.657110237219335,28.27535148573364,19.0,1.3550417010757203,0.6748174787911448,27.398364407258462,0.4586540432694606,-1.120449154894638,0.8303782131845677,0.0211559508323421,0.0,0.0,218.3437656540713,1.4527634884618996,44.39185687519739,108,Bumblebee,Bombus hortorum
0.0399112874899704,0.290546392975795,3,220,81.8713922551532,81.0,50.862524895456765,0,209,65.75769915976682,56.0,48.81402086754181,0,255,46.88347634993721,43.0,35.73944444556945,58.73116256632899,43.3790426663285,15.0,1.0892056171566662,0.396348136957206,67.32182267395342,0.186661176350192,-0.1284302564194295,0.5440628775360005,0.0128950272280548,0.9651181993516272,0.7201849947777952,269.40861159213154,2.436506528354927,49.76027490208407,109,Bumblebee,Bombus hortorum
14.92865565813676,0.5058737550826835,3,245,73.23347280495489,74.0,45.70299874990875,2,227,64.10663047320455,68.0,40.82381741221567,0,233,37.59503857562205,32.0,29.485109642262813,64.51891336048382,38.721436285252096,15.0,1.1793343262723075,0.5300986558059557,38.20207129461895,0.3289447453633029,0.657897694401294,0.8081451673000969,0.0136909163470883,0.9386795992672508,0.5213751240839601,234.0683660813652,2.024234411085742,35.511891871178584,110,Bumblebee,Bombus hortorum
45.0,0.4796052631578947,2,255,76.99385982102031,68.0,55.97442536570244,1,255,64.80804447979466,49.0,52.97726366783888,0,255,57.72666789623943,40.0,51.09271027441597,53.30978557940768,35.601541960296174,23.0,1.486116115339343,0.7397380702923114,38.34403504936503,0.3277268706379212,1.214545788764413,0.803402497696322,0.0218020064736059,0.0,0.0,226.3647499059869,2.2333913393177367,57.45212653183722,111,Bumblebee,Bombus hortorum
24.9992231737668,0.6154157417684055,0,255,73.91542804005185,63.0,59.90428842940012,0,255,57.91564783678683,47.0,51.99952187417639,0,255,57.84230993218237,45.0,54.86500518137295,70.62021528811277,52.542772937106434,40.0,1.2826885089457478,0.6262622006677134,22.42780194882425,0.560303263022971,0.3901463364085862,0.9021500018642614,0.0222151196222025,0.0,0.0,376.0,1.397005651800781,53.66332821956816,112,Bumblebee,Bombus hortorum
15.30885849092818,0.6301937441643324,0,255,56.54241422816928,28.0,58.17161216692459,0,255,46.62733239188814,17.0,53.533163470563885,0,255,40.955591952958606,15.0,50.84805030270703,40.13771706333418,37.94596968341351,9.0,1.440951572898507,0.7199886402217662,25.83464245824478,0.4864155033176696,-0.1516778661617779,0.884409558445281,0.0179277065590901,0.0,0.0,358.8927416373867,0.7079859437402596,43.20223634409795,113,Bumblebee,Bombus hortorum
45.0,0.5347633705271259,1,255,59.9264219160341,40.0,50.24056610247846,0,255,48.01742094470627,29.0,43.60346811548293,0,255,41.47479719034428,23.0,41.18359986525607,32.271004822482745,40.43064730548132,9.0,1.675650087988077,0.802402445856241,45.52084881653713,0.2760574756636342,-0.7553190478557229,0.767189451386541,0.0194293873043224,0.0,0.0,175.0114281982751,3.6220561722554856,42.82123164152037,114,Bumblebee,Bombus hortorum
0.1125891745902929,0.7065133109330577,0,255,48.25757385220413,27.0,46.34631385495757,0,255,35.063826138650086,19.0,35.56704647731119,0,255,28.61070399670752,15.0,36.44290499427943,26.66435022062252,20.485943085681285,11.0,1.604582507714238,0.782050494802433,22.399585235208644,0.5610090759451565,-1.346790873862969,0.9370753355134004,0.0152753557557907,0.9151323472317512,0.414535349328031,171.3534359153618,2.793093435633613,44.82205218924441,115,Bumblebee,Bombus hortorum
44.96350367465183,0.6273300438596491,0,255,44.072200246081664,29.0,41.98977782090206,0,255,34.127051159688605,18.0,36.92559199896569,0,255,23.378694099789566,14.0,29.63593811176945,21.088996495339472,18.300149141758045,9.0,1.7147205445043885,0.8123390795325768,27.862767330116284,0.4510094229145876,0.4917622277587427,0.8843185307965303,0.01383084712111,0.0,0.0,300.3081750469008,1.455502146228396,20.8831317718734,116,Bumblebee,Bombus hortorum
30.40015471997972,0.5195772238514174,0,255,79.33237697014737,75.0,55.04209463970868,0,255,63.96975109472229,57.0,49.20162808826088,0,255,44.20790551758846,35.0,37.77769459133865,67.81914915602768,47.669696494369575,23.0,1.2383174932526706,0.5898027557806891,30.0278180546361,0.4184909669924887,-0.4835552763611034,0.8352393037151691,0.0214303215488501,0.0,0.0,351.0270644836378,1.1969220325084216,29.434071569617444,117,Bumblebee,Bombus hortorum
45.0,0.5596160778658976,0,255,51.736603188662535,30.0,50.03049178865309,0,244,43.72872882948171,19.0,45.573749576652745,0,255,43.70528468923066,19.0,46.87815091744344,31.35659489949062,30.789563203775472,6.0,1.4067984341813062,0.7033599251297803,41.96400173191512,0.2994559645345263,-1.3942808244273477,0.7602363941977824,0.0088493081886703,0.9539876960581232,0.6289285459096325,238.8723508487326,3.988126784247945,37.30939585682048,118,Bumblebee,Bombus hortorum
1.127490992333708,0.442272623660816,6,255,98.86679658978656,95.0,59.26082927106367,4,255,85.03650732293949,76.0,59.95046411253332,0,255,76.41388029893055,62.0,58.26662468343941,82.00035313851859,60.462412468111474,45.0,1.150209046400864,0.494096306976326,48.17781811931993,0.2608331199897136,0.5311015192988919,0.692348865562461,0.0278065568224443,0.0,0.0,104.0,9.96332704144556,52.65149192225321,119,Bumblebee,Bombus hortorum
-41.01995801069337,0.4436519286071518,4,255,92.22217476246882,73.0,69.92364412015293,0,255,68.9740796355091,52.0,54.79252253112744,0,255,50.77703994985902,40.0,42.839621565280495,37.49790633750353,22.281270662621328,18.0,1.1625862527458688,0.5100390715875335,125.40443253105728,0.1002067499587546,0.9857599091200786,0.6662295409005964,0.0247390188144235,0.0,0.0,157.4102919125684,7.752031679288351,37.53286298722741,120,Bumblebee,Bombus hortorum
0.0704396112087791,0.5013105936819172,1,255,52.2702112970948,42.0,40.983325918618725,0,255,40.38513111284646,30.0,33.45577913416639,0,255,38.69533154517367,25.0,37.68652622821997,27.949740220495773,18.51686891513838,13.0,1.4608766195698082,0.7289936073238237,80.16707629303463,0.1567522628419843,-1.1118541304174463,0.7353286297067474,0.0128112303596929,0.0,0.0,180.71247881648904,3.306204371698803,43.413538232135714,121,Bumblebee,Bombus hortorum
10.922356955041243,0.245617470061326,0,255,84.63434556292631,75.0,56.69738803879589,0,255,63.47990772127771,51.0,48.4142188400405,0,255,50.804204149777824,36.0,43.036213224761056,86.44358217504377,47.04607882356371,24.0,1.2505230417485678,0.6004458832999761,117.63513860101922,0.1068249739304535,1.0111138608668695,0.478518972567904,0.0294760136629266,0.0,0.0,262.5147614897113,2.0072602940994098,40.699854702680746,122,Bumblebee,Bombus hortorum
3.6505387356373538,0.4112874186403598,2,255,113.0455199338132,115.0,76.31902913310564,0,255,90.64953216350118,78.0,71.51149488510657,0,255,83.8967689891235,62.0,74.75844585622225,59.80288155293901,53.26686817316928,24.0,1.3643349558563094,0.6802740677354208,67.21283821142524,0.1869638442410406,0.618282963017349,0.67843324040738,0.0437702035580596,0.0,0.0,220.16584657934573,3.770274839820207,73.75664886970686,123,Bumblebee,Bombus hortorum
