inscribed_circle_radius,symmetry_angle,area_ratio,R_min,R_max,R_mean,R_median,R_std,G_min,G_max,G_mean,G_median,G_std,B_min,B_max,B_mean,B_median,B_std,circle_R_mean,circle_G_std,circle_B_median,aspect_ratio,eccentricity,compactness,roundness,orientation,solidity,edge_density,glcm_homogeneity,glcm_energy,wings_body_ratio,central_rgb_variation,ID,bug_type,species
102.17631819555841,43.64465867698802,0.38467710997442456,3,193,59.279951714910204,49.0,40.58584645452308,0,182,40.5533088999144,33.0,31.240178397912853,0,208,49.027884431590586,42.0,32.39865906228563,24.176180021953897,23.391344255466205,20.0,1.2690518914843492,0.6156882394807456,77.17384276423734,0.16283199286510688,0.38019104455479036,0.6312500983647839,0.013816323279728255,0.9511082035211688,0.6229286801274805,13.67481749993754,31.742100943152565,62,Bee,Anthidium manicatum
135.95955280891445,45.0,0.49641691767068274,0,255,73.0190085830942,46.0,65.25463976448916,0,255,57.99138530382131,33.0,58.797617514820814,0,255,59.9767662339304,41.0,54.731540009823576,57.956103945306445,45.08378167035926,31.0,2.487880542261436,0.9156622497246606,34.111630899223734,0.368389616183527,1.068781649377862,0.8070946876562229,0.03642768643790405,0.0,0.0,4.448996870135462,80.1083752058138,63,Bee,Anthidium manicatum
111.0,6.785268681830006,0.38119496582087825,1,187,67.26484174399792,69.0,44.36605732289278,0,185,50.05345592355841,41.0,35.2794171479545,0,196,55.19816431269373,49.0,35.77181740908694,20.173007878083432,14.603662219930882,18.0,1.2854275759886182,0.6283246294266233,63.11503002859234,0.1991026639560555,1.2907098738140073,0.6194915387210406,0.019954269523491643,0.9385239993550606,0.6336243689493479,15.319756390108612,37.7817236277878,64,Bee,Anthidium manicatum
151.4859729479928,-2.000242779534085,0.5063502488938053,2,202,59.47885162858333,51.0,41.52924318853662,0,177,39.97087426694976,31.0,31.198525113432456,0,225,52.611186397864515,43.0,38.92540580006507,21.999222966878964,19.540370161444486,18.0,1.380540636525282,0.6894283294460467,66.9681123007351,0.18764707832777353,0.594210046423364,0.6720176541295432,0.019226844376722667,0.9173291450262646,0.5119771308905509,7.127083353415218,41.11385431060422,65,Bee,Anthidium manicatum
80.05623023850174,6.9904104158209295,0.3972908811618489,0,255,91.45933148573747,93.0,66.04640040410699,0,255,72.9335169663377,66.0,58.18152926965298,0,255,70.81611802081925,57.0,59.954408305061946,46.486962999751675,45.44020200199821,29.0,1.3799441943534334,0.6890992378319251,84.29145273223602,0.14908238269754426,1.244621308390038,0.6175301507196831,0.03649625961479313,0.0,0.0,28.39039760463723,74.39449522720355,66,Bee,Anthidium manicatum
82.03657720797473,3.432021423825045,0.34836728738925143,0,255,110.33575888522968,99.0,59.10087198833934,0,255,89.91863375911366,85.0,54.383227652754954,0,255,88.1391178542194,74.0,55.414982527553725,97.480635551142,57.322715178351814,60.0,1.6819465505131062,0.8040592216046523,71.30729267470207,0.17622840726383915,-1.4028648044081369,0.5794030706785493,0.04985606555842124,0.0,0.0,18.876536857201437,69.709725908989,67,Bee,Anthidium manicatum
51.478150704935004,45.0,0.4505161830357143,5,255,109.28607334922945,104.0,59.923689298199605,4,255,92.61858091020758,88.0,54.366568721531756,4,255,84.73291683440168,74.0,52.80507302480723,140.63869883567398,42.39546372165908,127.0,1.2332928025716627,0.5852714054420306,49.00287079137394,0.25644151886242655,-1.3168149774546885,0.730236379533874,0.028736253267084417,0.0,0.0,45.5472354167539,49.41576985047584,68,Bee,Anthidium manicatum
223.14345161801185,8.690238678751772,0.4671755322886656,0,232,63.17977607310057,52.0,46.06679906450284,1,253,61.18455167616147,56.0,41.134045869262714,0,255,54.62972154849869,48.0,44.47146614823877,60.35135238801486,45.768429975183686,45.0,1.510376237364461,0.7494272600633061,46.59690540321646,0.2696825144420803,0.22364903433762137,0.7133880129567906,0.019342818129502094,0.9135991734045436,0.5674321070451899,1.7200526847480213,54.476634873196645,69,Bee,Xylocopa
168.5734261382855,42.41648504692262,0.6399298569192935,0,255,50.69719805233796,40.0,37.87117693518929,0,255,48.74256525868751,41.0,34.63127780344889,0,255,44.75581896787013,39.0,37.399605135251626,56.035509056489644,38.24003502276754,50.0,2.143632694582672,0.8845223427100165,44.04774707043722,0.28528974692540243,0.05384867602368686,0.7682958539183533,0.02453222560025499,0.8650793414541846,0.4082930617595945,3.1040547059544195,44.62255507485173,70,Bee,Xylocopa
100.0,12.448688803224252,0.4661844484629295,6,255,99.34523492048099,93.0,50.06103383541019,4,255,73.5363047905353,66.0,45.85563568344358,0,255,54.45639182505818,44.0,42.749782532881866,93.74323463865011,41.49353393940591,23.0,2.0493268187780163,0.8728631307473066,43.2960198749641,0.2902430904884555,1.248396681838745,0.7025839309134886,0.02096669137835852,0.0,0.0,4.2518584741235985,33.08720591138878,71,Hover fly,Eristalis
160.17802595861892,0.6159928080969747,0.40609393360752055,7,255,128.65015824573302,137.0,60.846879786319434,0,255,115.84637730304058,123.0,63.483965013848746,0,255,74.54777325647112,70.0,48.48574799265993,129.9245456237206,68.87365962026041,72.0,2.872696974371192,0.9374555737007474,56.77484325147015,0.22133694951300062,0.06720354191320016,0.6867189319257937,0.033618717614668205,0.0,0.0,1.1951807016159306,12.921072141510905,72,Hover fly,Eristalis
157.8923684032892,1.3301676419870478,0.45763213143161824,5,255,135.72293625581418,142.0,56.91482763043282,0,255,118.43931877554364,125.0,61.89142409699763,0,255,91.79726654590802,87.0,60.60547157580654,148.94705326592106,56.148001765968566,92.0,1.2473606697775657,0.5977363480585973,52.48754995634648,0.23941621631816565,0.7701696527652484,0.7122638451264895,0.04418502924204237,0.0,0.0,4.610885263704361,50.133535543778855,73,Hover fly,Eristalis
137.17871555019022,45.0,0.47505973715651134,6,255,128.26827255580005,130.0,47.53618934992456,3,255,108.82296005580007,108.0,53.56727055160387,1,255,76.27223406554542,69.0,45.67928054050975,146.47799018778548,46.98134100781756,82.0,1.416658613894905,0.7083250942309899,43.25262962265127,0.2905342570842953,1.0785726944023757,0.7382437411157204,0.020142174656768545,0.0,0.0,5.887320636501312,43.09127366762539,74,Hover fly,Eristalis
28.460498941515414,13.293875960079761,0.5075959488272921,12,255,105.55332108164873,90.0,59.65607774506151,6,255,81.65403868031855,67.0,54.494725307105824,2,255,78.60267786820688,65.0,53.323136286219366,67.02364066193853,26.070540420305395,31.0,2.2389279426032327,0.8947125942188918,61.67693701839757,0.20374504996269122,1.0202467252758494,0.75111414936832,0.03941557936439467,0.0,0.0,43.90527246200218,61.71726398149743,75,Bee,Macropis fulvipes ?
186.0,41.0702087896007,0.5470828789531079,5,255,110.83375068520456,111.0,61.554675023247064,0,255,90.53487068321124,96.0,58.38615622612765,0,255,64.45392933672198,60.0,49.203196265409794,116.51866674026643,62.376949368753,44.0,2.0261419826056914,0.8697180892719815,34.042395050836404,0.36913885158765947,0.3236743724095533,0.7890937778793621,0.04240323038010462,0.0,0.0,1.954110064076831,46.612246007113946,76,Hover fly,Eristalis
0.0,1.5203998110892376,0.35505919003115266,0,255,84.87350331362124,74.0,56.43332910992632,0,255,68.95140997069507,57.0,53.60675619955159,0,255,67.02446756862676,52.0,53.4191565666186,0.0,0.0,0.0,1.380335948425743,0.6893154569751152,64.57314547407609,0.19460675985505682,1.2148376983768618,0.5800085494442861,0.06573235779912646,0.0,0.0,inf,56.27538553941889,77,Bee,Macropis fulvipes ?
34.0,45.0,0.3283677732610659,0,255,84.15991308534143,72.0,60.52150962836234,1,255,73.16555909938876,55.0,57.559225680650094,0,255,44.343848058390144,30.0,40.83407674502841,96.12848083815825,48.86872401678915,49.0,1.2216394959572894,0.5744038016515647,98.50173706061538,0.1275751168390681,1.436132676970994,0.5221362875315896,0.02698646776408738,0.0,0.0,127.11807706153881,75.42437788749028,78,Wasp,Vespula germanica
4.242640687119285,22.527068925104874,0.4525629231241007,4,255,85.31110408902556,86.0,60.530344353891365,3,255,65.12718263792969,59.0,48.82967500486502,0,255,44.00724179719059,26.0,44.88349078717169,138.2982456140351,16.051394833002806,17.0,2.082641028042416,0.8771811653159902,89.23473751045874,0.14082375277773784,1.3011082126099747,0.6445765929210973,0.016351534047365276,0.0,0.0,5427.386063448104,59.957129111141775,79,Wasp,Vespula germanica
35.22782990761707,14.697664694875925,0.46979443951493643,2,255,76.4423939560872,70.0,57.97136115149376,0,255,59.143382256499045,46.0,49.17503235619132,0,255,43.44553854830671,21.0,48.38407487797402,113.07075108946424,55.426450917490904,123.0,2.158066634966949,0.886160869867615,73.40563450986215,0.17119081795649982,1.3416238077424478,0.6802948104789778,0.022907424229400192,0.0,0.0,77.22266669596962,,80,Wasp,Vespula germanica
83.15046602394962,3.4036620685162666,0.46687076861808047,3,255,88.07583835368129,87.0,60.10431053778659,2,255,68.71823585861279,58.0,52.77086648873588,0,255,48.515535533400865,25.0,49.50977707982406,93.76716555376468,47.06824513646791,26.0,2.6323332130258055,0.9250312105847239,86.66778216079146,0.1449947177723466,1.494142060052336,0.635985732110888,0.01747054905862583,0.9360076579307558,0.5732936638864129,16.270866459789882,,81,Wasp,Vespula germanica
17.46424919657298,0.05441546193334457,0.19660793381969777,0,255,112.94482970687385,116.0,56.71495982213772,0,255,96.30270307206811,96.0,53.95494139550035,0,243,75.13899782992223,65.0,50.73854161327515,42.475,14.146995994193333,32.0,2.3077396002187562,0.9012379921011017,168.69677945208426,0.07449087442673116,-1.2504994299382728,0.3314127445113616,0.03042111418712397,0.9569850907303642,0.8033036906330301,1007.0133111771177,38.69984461141964,82,Dragonfly,Aeshnidae
670.9135562797937,0.022829818438462466,0.49742563030264436,1,255,93.76569486293361,66.0,78.5587675342281,0,242,83.5069122211484,54.0,72.62943819410299,0,234,61.49863658227139,40.0,53.19102758397679,100.60579636148658,68.13447549175183,54.0,2.064516390621069,0.8748605139282498,33.036738324827354,0.3803756439513719,-1.4479190574212637,0.7691846603756004,0.018648717986617897,0.9291037619098981,0.5463301145715319,2.1814992684748464,36.033267188712045,83,Butterfly,Papilio machaon
170.41713528867922,0.13810104277616933,0.5263059049615654,3,255,100.18287096586808,95.0,69.51829678158431,1,243,84.79046579753201,69.0,65.67095152522523,0,255,82.13378505099458,66.0,66.8795716506481,85.29526575342466,59.40381309389475,54.0,1.6333528269032598,0.7906738468949993,27.887061955899913,0.45061651292744287,0.6108208436505346,0.855377385946606,0.028524840550983987,0.8800167904415298,0.5001164812039305,1.6415051452933909,44.17756930844194,84,Bumblebee,Bombus hortorum
307.59226258148954,16.084367546143085,0.495735937984108,4,233,77.70762706514397,75.0,52.79319289019303,0,174,22.571229711558495,13.0,25.339552234146407,0,159,22.7366929603606,13.0,25.44077765359091,43.87552565180824,14.672801174820918,9.0,1.1316096610176098,0.4680595154266184,61.70219643535526,0.20366164156773292,-1.4504673140238107,0.7290639713903042,0.009344428304029366,0.9527959484201469,0.5530314275144032,3.263366843978818,27.79162190299715,85,Bumblebee,Bombus hortorum x2
209.95475703112803,0.8335682986064984,0.4860016074709124,2,255,91.79119826222774,86.0,66.16599037677628,1,255,73.792719141089,61.0,58.68186080433406,0,255,61.99315850609336,45.0,55.982204886129935,77.37386909274703,54.69345441128892,22.0,1.8894868649921908,0.8484695379047517,44.3226515013768,0.2835202811359068,0.9982460037715013,0.8041447660059527,0.01896490282824237,0.0,0.0,3.4013286583153595,53.15066410399788,86,Bumblebee,Bombus hortorum
183.17477992343814,4.428340201119933,0.7554145549572379,0,255,67.63741073183516,44.0,64.11920735358866,0,255,52.78134868636572,27.0,59.016757562236094,0,255,37.9847687217454,18.0,54.78764322695573,30.140032823898835,30.132843572538075,12.0,2.0254379928712405,0.8696207184356508,25.81248760245649,0.4868329937004318,-1.499220425110324,0.8813780518790567,0.02143485019437607,0.0,0.0,4.791868140342977,27.850813301913792,87,Bumblebee,Bombus hortorum
235.64592082189753,11.435250622231935,0.5830437944408533,5,249,90.54806037718417,88.0,57.640511447935644,0,210,39.04691608248931,31.0,34.50137443299979,0,176,39.15233555455466,25.0,36.03608649438299,57.55858985382631,18.804825472580248,12.0,1.1729284429699425,0.5226180559348039,35.025343747907314,0.3587793657302788,1.4260125245482425,0.8281141909877744,0.011528983510983474,0.9309729753498975,0.4620629618795215,4.956268198909021,32.017119687525806,88,Bumblebee,Bombus hortorum x2
220.43593173527768,42.76709058177271,0.5305457495364427,0,200,81.51463298859942,91.0,54.26400797878663,0,184,70.09355283166288,69.0,51.06557496605097,0,193,65.46795738853557,51.0,50.652295073106345,84.54372678376059,49.885547391302545,52.0,1.2195377716958062,0.5723881579151424,35.137856947297685,0.35763053601154815,0.1652138688214268,0.805469088349935,0.01032399605778549,0.9442908299554954,0.5029893369763205,2.118876147725586,42.00882945299751,89,Bumblebee,Bombus hortorum
126.03570922560003,-0.6180997413491286,0.6058200245700246,1,255,81.16849171546137,74.0,49.59129829258736,1,255,59.108829096009394,50.0,42.399479161627994,0,255,57.07836725727274,45.0,44.602700205003934,61.13461307257644,40.86127152925724,45.0,1.291264197972472,0.6326536632853459,61.567290159659485,0.2041079050543139,-1.4532512578653674,0.7625149793188759,0.025531601200644943,0.0,0.0,8.48641610563681,55.170605693581024,90,Bumblebee,Bombus pascuorum
317.52165280497013,-45.0,0.5268852386039886,3,255,89.4987675260541,80.0,64.29633802438006,0,255,71.18484257706395,55.0,57.53409804531566,0,255,55.7479965697726,41.0,50.37184084880473,62.59120126282557,36.70403702210815,29.0,1.9418592214775112,0.8572079664506457,27.4788952842451,0.4573098912591309,0.8638306258467272,0.8677128236708601,0.019180746106131352,0.0,0.0,1.9894861316223267,34.51600329916992,91,Bumblebee,Bombus hortorum
327.6049450176233,16.332337207402144,0.3911180683210784,2,230,81.0776030255927,84.0,53.409697245301096,2,215,68.28644480618827,66.0,48.60526503889549,0,255,71.70087634480986,62.0,57.075468764059096,64.31549289091092,47.07096404399272,36.0,1.2322594869326693,0.5843282717810251,42.40005788215211,0.2963762608364,0.09483302992142953,0.709180644332492,0.013461975704284916,0.9511045801928742,0.631153130075835,1.4231886914394827,49.22822168435611,92,Bumblebee,Bombus hortorum
360.76030823803217,-41.49980774685811,0.6227900256849315,1,236,75.54917430640879,68.0,51.240017745944904,0,218,56.114034428243706,45.0,44.06745153207635,0,255,42.42026171307792,30.0,40.30506630148734,72.7438536418334,38.42715607768139,27.0,1.3959621567209097,0.6977392796976678,22.750451953506733,0.5523569659205035,0.5421834963897295,0.9150191141641362,0.013205348287171525,0.9216996590910386,0.43544477131253884,1.277231012279734,22.66236418643288,93,Bumblebee,Bombus hortorum
300.10831378020833,45.0,0.3946909064807353,3,255,96.47354199388278,92.0,61.5298811440729,0,255,83.47353476068447,68.0,61.691174329014736,0,255,44.74754587914359,37.0,38.58219514611079,59.443801223533406,33.6827735592468,25.0,1.5301490970986784,0.7568996767274196,57.746672203580395,0.21761203087266445,-1.331842682343006,0.6240114413274106,0.018774019911607837,0.0,0.0,2.4202806356878397,45.1807221115692,94,Bumblebee,Bombus hortorum
276.81221071332817,-45.0,0.5915127414602205,0,255,71.71341695446867,55.0,62.06717409062754,0,255,54.98213657670332,38.0,50.52922798857918,0,255,31.641768670614216,21.0,31.17620335523289,27.24703839699603,16.4440810116752,12.0,2.024512083535379,0.8694924819432427,29.971808552800304,0.41927301758322094,-0.9307053404498205,0.8557676651552008,0.01924013176521423,0.0,0.0,1.8819829021652381,37.81551693975227,95,Bumblebee,Bombus hortorum
304.1792234851026,-2.315801692743551,0.6304126381215469,2,255,105.84271684901931,107.0,64.73697664056229,2,255,87.9574906084964,90.0,56.502852667666865,0,255,64.019556693643,53.0,50.846824559479096,92.3808169036373,55.91180895922922,43.0,1.5932607793779932,0.7785007753741521,28.811710227287627,0.43615497015715293,1.5168401598584624,0.9000086270288923,0.025577809814141022,0.0,0.0,2.014780791138872,52.68193737848522,96,Bumblebee,Bombus hortorum
323.0,45.0,0.6567683313695278,3,255,100.59977207645466,93.0,71.1289928934385,0,255,81.1874935310252,66.0,66.11335605476242,0,255,70.2089996377374,49.0,65.63988891007811,80.61320409321398,52.54272101374116,41.0,1.8931019684074615,0.8490991118504082,25.671650052797624,0.48950381407173027,-1.5557194153425618,0.8809443302572442,0.04791905076445878,0.0,0.0,1.8298334372514886,64.07988721746018,97,Bumblebee,Bombus hortorum
218.44907873461037,33.98795609966039,0.5504409722222222,0,174,53.36859809370013,29.0,50.0597273037601,0,170,49.71052722880014,21.0,51.0711290980852,0,196,40.645426331161254,14.0,45.36482638558493,19.805234652223792,22.471034505745347,7.0,1.5532160404230289,0.7651724010572547,62.43014372415117,0.20128690829039142,1.162017566234358,0.7242114976975367,0.008508364125351366,0.9555276252176478,0.5838660351029877,3.22973271811046,59.25495835937071,98,Bumblebee,Bombus hortorum
317.57361351346555,0.03170797210459888,0.6749610187110187,0,255,60.03841173585615,53.0,44.533548857686455,0,255,44.70160288583621,31.0,37.34834650680289,0,255,34.32901787146662,21.0,32.72125957511559,43.209899065137385,35.65532769064081,10.0,1.5627722670445248,0.7684677670809532,29.619226030009724,0.4242639764329806,-0.049428192361349536,0.8551463548714894,0.009123240678297548,0.9363265092383244,0.4415683443619779,1.754319635859377,52.194949462840235,99,Bumblebee,Bombus hortorum
231.4584195919431,0.05859970087100787,0.5666517590936195,1,255,57.150882310383835,35.0,51.68615609291158,1,255,48.67015962484544,27.0,46.36411961900147,0,255,43.055350753729186,22.0,44.3313830106659,22.384736035361637,15.625258010102486,8.0,1.2548035049527175,0.6040617358653694,38.92400177980265,0.32284374781011754,-0.8866246182422152,0.7930647777714026,0.013443615937052759,0.0,0.0,2.6135447583617326,42.67291302443741,100,Bumblebee,Bombus hortorum
282.46238687655386,13.063192374624487,0.5529207282110091,0,255,79.70279900445274,75.0,58.749182583365155,0,255,64.67220342608256,53.0,52.89373196272036,0,255,56.632629450310134,40.0,51.07557512996772,65.99574283023988,50.59058418439972,15.0,1.4113238078690846,0.7056559748746194,41.721504852826506,0.30119648509053815,0.022466183063947452,0.7592116917626218,0.02042537636213173,0.0,0.0,1.4621709549232826,32.21118539722119,101,Bumblebee,Bombus hortorum
175.54771431152272,45.0,0.496094525511217,0,255,68.93065812099421,52.0,60.17033040059961,0,255,56.02605127403471,38.0,52.410673627679216,0,255,50.024087853681415,30.0,52.49578259827528,18.047027836595568,19.49089086529893,10.0,1.6312654524004366,0.7900666033300172,39.135642831650415,0.3210978459818805,0.6470641553059066,0.7713325230543658,0.013991451516389893,0.9370400796295315,0.5752068518844805,5.607483992334455,70.37678387500031,102,Bumblebee,Bombus hortorum
292.15920317525513,0.02800868120268599,0.5025848765432098,0,255,81.31879203547662,83.0,59.19534254199195,1,255,66.790238912082,59.0,52.096450959956506,0,255,58.255952134915056,45.0,50.06910933359936,56.65695267927061,48.58337479782423,14.0,1.4451947114272208,0.7219470706784438,33.860698141545825,0.37111965505934746,1.2844258654098457,0.7845772527217976,0.012594588831506286,0.9397286662657126,0.5577179990057581,1.5261477106792007,60.796713724910965,103,Bumblebee,Bombus hortorum
156.42570121306792,45.0,0.44159521447467875,2,250,76.42868389909269,57.0,62.1324429509921,1,240,70.00845463115877,44.0,62.867982007312726,0,249,60.49168744943602,40.0,56.42238608004767,18.352768996604613,16.59862262180558,10.0,1.6915416563603904,0.806542075397353,45.35016767438285,0.2770964531947606,-0.987545680445326,0.7176253965969136,0.01719344752972029,0.9337531268724669,0.5909473155526228,6.782480936255063,60.14801626985079,104,Bumblebee,Bombus hortorum
261.8854711510358,-4.9345576803424995,0.7346577294885566,3,255,80.15438618071909,66.0,61.540598009130775,0,255,61.102969809861875,42.0,57.11019665722768,0,255,53.9687800934875,31.0,57.55921620406462,59.758748398834165,32.028265279472116,23.0,1.648686706127199,0.7950503968592801,21.273951458071238,0.5906928310486274,-0.11371883350144969,0.9243989603638726,0.020066446899175458,0.0,0.0,1.641103228621077,24.741457881877796,105,Bumblebee,Bombus hortorum
269.58486604407153,44.344983221347476,0.5051783198873095,0,255,68.10974772519633,65.0,45.03107665558895,0,255,51.90527416467308,48.0,37.106123036398074,0,255,40.52337119831852,36.0,30.689199803655633,50.58994415854593,32.50893940862322,18.0,1.1978453303348744,0.550504307050887,43.91985364189851,0.2861205029693257,1.5035787484795626,0.7347364009917702,0.022446530601248914,0.0,0.0,2.3174200626398846,66.63400118361525,106,Bumblebee,Bombus hortorum
249.77790134437433,-0.18096352909975044,0.6726313826259946,6,255,108.29329181878398,110.0,59.5003464282658,0,255,83.63727914105704,83.0,52.28753962568955,0,255,64.08316581172882,59.0,39.567561792791636,97.19149055583334,51.05099995677511,37.0,1.1221914563379438,0.4537804102849603,33.404804683314595,0.3761845259534166,-0.7980694936802141,0.7801773867897318,0.029207684717895085,0.0,0.0,1.6496623291148302,38.250232273835515,107,Bumblebee,Bombus hortorum
218.3437656540713,38.341378787787285,0.5838610009154714,1,255,71.41703143544682,70.0,45.57685407761529,0,255,54.89458726684742,47.0,39.86674625630141,0,255,52.619431831792596,41.0,43.66181756538147,49.657110237219335,28.275351485733633,19.0,1.3550417010757203,0.6748174787911448,27.398364407258466,0.4586540432694606,-1.120449154894638,0.8303782131845677,0.02115595083234211,0.0,0.0,1.4527634884618996,64.08220720948903,108,Bumblebee,Bombus hortorum
269.40861159213154,0.039911287489970436,0.290546392975795,3,220,81.8713922551532,81.0,50.862524895456765,0,209,65.75769915976682,56.0,48.814020867541814,0,255,46.88347634993721,43.0,35.73944444556945,58.73116256632899,43.3790426663285,15.0,1.0892056171566662,0.396348136957206,67.32182267395342,0.186661176350192,-0.1284302564194295,0.5440628775360005,0.012895027228054832,0.9651181993516272,0.7201849947777952,2.436506528354927,43.79188600872459,109,Bumblebee,Bombus hortorum
234.0683660813652,14.92865565813676,0.5058737550826835,3,245,73.23347280495489,74.0,45.70299874990875,2,227,64.10663047320455,68.0,40.82381741221567,0,233,37.59503857562205,32.0,29.485109642262813,64.51891336048382,38.721436285252096,15.0,1.1793343262723077,0.5300986558059557,38.202071294618946,0.3289447453633029,0.657897694401294,0.8081451673000969,0.01369091634708832,0.9386795992672509,0.5213751240839601,2.024234411085742,46.50724656818164,110,Bumblebee,Bombus hortorum
226.3647499059869,45.0,0.47960526315789476,2,255,76.99385982102031,68.0,55.97442536570244,1,255,64.80804447979466,49.0,52.977263667838876,0,255,57.72666789623943,40.0,51.09271027441597,53.309785579407674,35.601541960296174,23.0,1.486116115339343,0.7397380702923114,38.34403504936503,0.3277268706379212,1.214545788764413,0.803402497696322,0.021802006473605934,0.0,0.0,2.2333913393177367,73.48796478457012,111,Bumblebee,Bombus hortorum
376.0,24.999223173766794,0.6154157417684055,0,255,73.91542804005185,63.0,59.90428842940012,0,255,57.91564783678683,47.0,51.99952187417639,0,255,57.842309932182374,45.0,54.86500518137295,70.62021528811277,52.542772937106434,40.0,1.2826885089457478,0.6262622006677134,22.42780194882425,0.560303263022971,0.39014633640858626,0.9021500018642614,0.022215119622202597,0.0,0.0,1.397005651800781,52.89674697786808,112,Bumblebee,Bombus hortorum
358.8927416373867,15.30885849092818,0.6301937441643324,0,255,56.54241422816928,28.0,58.17161216692459,0,255,46.62733239188814,17.0,53.533163470563885,0,255,40.955591952958606,15.0,50.84805030270703,40.13771706333418,37.94596968341351,9.0,1.440951572898507,0.7199886402217662,25.83464245824478,0.48641550331766964,-0.15167786616177795,0.884409558445281,0.017927706559090165,0.0,0.0,0.7079859437402596,38.095872087990784,113,Bumblebee,Bombus hortorum
175.0114281982751,45.0,0.5347633705271259,1,255,59.9264219160341,40.0,50.24056610247846,0,255,48.01742094470627,29.0,43.60346811548293,0,255,41.47479719034428,23.0,41.18359986525607,32.271004822482745,40.43064730548132,9.0,1.6756500879880767,0.802402445856241,45.52084881653713,0.27605747566363426,-0.7553190478557229,0.767189451386541,0.019429387304322483,0.0,0.0,3.6220561722554856,47.811695358495776,114,Bumblebee,Bombus hortorum
171.35343591536179,0.11258917459029298,0.7065133109330577,0,255,48.25757385220413,27.0,46.34631385495757,0,255,35.063826138650086,19.0,35.56704647731119,0,255,28.610703996707517,15.0,36.44290499427943,26.664350220622513,20.485943085681285,11.0,1.604582507714238,0.782050494802433,22.399585235208644,0.5610090759451565,-1.346790873862969,0.9370753355134005,0.01527535575579078,0.9151323472317513,0.414535349328031,2.7930934356336135,34.713710173772526,115,Bumblebee,Bombus hortorum
300.30817504690077,44.963503674651825,0.6273300438596491,0,255,44.072200246081664,29.0,41.98977782090206,0,255,34.127051159688605,18.0,36.92559199896569,0,255,23.378694099789566,14.0,29.635938111769455,21.088996495339472,18.300149141758045,9.0,1.7147205445043885,0.8123390795325768,27.862767330116284,0.4510094229145876,0.4917622277587427,0.8843185307965303,0.013830847121110055,0.0,0.0,1.4555021462283961,29.388522237797776,116,Bumblebee,Bombus hortorum
351.0270644836378,30.400154719979714,0.5195772238514174,0,255,79.33237697014737,75.0,55.04209463970868,0,255,63.969751094722284,57.0,49.201628088260875,0,255,44.20790551758846,35.0,37.77769459133865,67.81914915602768,47.669696494369575,23.0,1.2383174932526706,0.5898027557806891,30.0278180546361,0.4184909669924887,-0.48355527636110346,0.8352393037151691,0.021430321548850127,0.0,0.0,1.1969220325084216,40.101690196398785,117,Bumblebee,Bombus hortorum
238.8723508487326,45.0,0.5596160778658976,0,255,51.736603188662535,30.0,50.030491788653094,0,244,43.72872882948171,19.0,45.573749576652745,0,255,43.70528468923066,19.0,46.87815091744344,31.35659489949062,30.789563203775472,6.0,1.4067984341813062,0.7033599251297803,41.96400173191512,0.2994559645345263,-1.3942808244273475,0.7602363941977824,0.008849308188670387,0.9539876960581232,0.6289285459096325,3.988126784247945,51.66509790598551,118,Bumblebee,Bombus hortorum
104.0,1.127490992333708,0.44227262366081604,6,255,98.86679658978655,95.0,59.26082927106367,4,255,85.03650732293949,76.0,59.95046411253332,0,255,76.41388029893055,62.0,58.26662468343941,82.00035313851859,60.462412468111474,45.0,1.150209046400864,0.49409630697632606,48.17781811931993,0.2608331199897136,0.5311015192988919,0.692348865562461,0.027806556822444376,0.0,0.0,9.96332704144556,62.45167440888682,119,Bumblebee,Bombus hortorum
157.4102919125684,-41.01995801069337,0.4436519286071518,4,255,92.22217476246882,73.0,69.92364412015293,0,255,68.9740796355091,52.0,54.79252253112744,0,255,50.77703994985902,40.0,42.839621565280495,37.49790633750353,22.281270662621328,18.0,1.1625862527458688,0.5100390715875335,125.40443253105728,0.10020674995875463,0.9857599091200786,0.6662295409005964,0.024739018814423593,0.0,0.0,7.7520316792883515,66.76354653420067,120,Bumblebee,Bombus hortorum
180.71247881648904,0.0704396112087791,0.5013105936819172,1,255,52.270211297094804,42.0,40.983325918618725,0,255,40.38513111284646,30.0,33.45577913416639,0,255,38.695331545173666,25.0,37.68652622821997,27.949740220495773,18.51686891513838,13.0,1.4608766195698082,0.7289936073238237,80.16707629303463,0.15675226284198432,-1.1118541304174465,0.7353286297067474,0.012811230359692923,0.0,0.0,3.306204371698803,55.2400240411493,121,Bumblebee,Bombus hortorum
262.5147614897113,10.922356955041245,0.245617470061326,0,255,84.63434556292631,75.0,56.69738803879589,0,255,63.47990772127771,51.0,48.4142188400405,0,255,50.804204149777824,36.0,43.036213224761056,86.44358217504377,47.04607882356371,24.0,1.2505230417485678,0.6004458832999761,117.63513860101922,0.10682497393045358,1.0111138608668697,0.47851897256790404,0.029476013662926636,0.0,0.0,2.0072602940994098,50.031715583901985,122,Bumblebee,Bombus hortorum
220.16584657934573,3.6505387356373538,0.41128741864035984,2,255,113.04551993381321,115.0,76.31902913310564,0,255,90.64953216350118,78.0,71.51149488510657,0,255,83.8967689891235,62.0,74.75844585622225,59.80288155293901,53.26686817316928,24.0,1.3643349558563094,0.6802740677354208,67.21283821142524,0.18696384424104065,0.618282963017349,0.67843324040738,0.04377020355805965,0.0,0.0,3.770274839820207,79.98796997119295,123,Bumblebee,Bombus hortorum
